# 0.3.1 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|eggs|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs (S1-S7 constructed incl. egg/two-race, F03-F07 fixture-driven from fixtures/input). Any delta on replay = regression.
S1-empty|Fallback|Ratkin|Draft|3|all|off|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|3|partial|off|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|1|all|on|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|1|partial|on|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|2|all|on|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|2|partial|on|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|3|all|on|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Draft|3|partial|on|SR_Draft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|1|all|off|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|1|partial|off|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|2|all|off|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|2|partial|off|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|3|all|off|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|3|partial|off|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|1|all|on|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|1|partial|on|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|2|all|on|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|2|partial|on|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|3|all|on|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Undraft|3|partial|on|SR_Undraft|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|1|all|off|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|1|partial|off|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|2|all|off|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|2|partial|off|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|3|all|off|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|3|partial|off|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|1|all|on|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|1|partial|on|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|2|all|on|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|2|partial|on|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|3|all|on|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Attack|3|partial|on|SR_Attack|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|1|all|off|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|1|partial|off|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|2|all|off|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|2|partial|off|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|3|all|off|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|3|partial|off|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|1|all|on|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|1|partial|on|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|2|all|on|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|2|partial|on|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|3|all|on|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Work|3|partial|on|SR_Work|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|1|all|off|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|1|partial|off|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|2|all|off|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|2|partial|off|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|3|all|off|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|3|partial|off|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|1|all|on|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|1|partial|on|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|2|all|on|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|2|partial|on|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|3|all|on|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Equip|3|partial|on|SR_Equip|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|1|all|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|1|partial|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|2|all|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|2|partial|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|3|all|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|3|partial|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|1|all|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|1|partial|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|2|all|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|2|partial|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|3|all|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|MentalBreak|3|partial|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Fallback|Ratkin|Crying|1|all|off|-|-|-
S1-empty|Fallback|Ratkin|Crying|1|partial|off|-|-|-
S1-empty|Fallback|Ratkin|Crying|2|all|off|-|-|-
S1-empty|Fallback|Ratkin|Crying|2|partial|off|-|-|-
S1-empty|Fallback|Ratkin|Crying|3|all|off|-|-|-
S1-empty|Fallback|Ratkin|Crying|3|partial|off|-|-|-
S1-empty|Fallback|Ratkin|Crying|1|all|on|-|-|-
S1-empty|Fallback|Ratkin|Crying|1|partial|on|-|-|-
S1-empty|Fallback|Ratkin|Crying|2|all|on|-|-|-
S1-empty|Fallback|Ratkin|Crying|2|partial|on|-|-|-
S1-empty|Fallback|Ratkin|Crying|3|all|on|-|-|-
S1-empty|Fallback|Ratkin|Crying|3|partial|on|-|-|-
S1-empty|Fallback|Ratkin|Giggling|1|all|off|-|-|-
S1-empty|Fallback|Ratkin|Giggling|1|partial|off|-|-|-
S1-empty|Fallback|Ratkin|Giggling|2|all|off|-|-|-
S1-empty|Fallback|Ratkin|Giggling|2|partial|off|-|-|-
S1-empty|Fallback|Ratkin|Giggling|3|all|off|-|-|-
S1-empty|Fallback|Ratkin|Giggling|3|partial|off|-|-|-
S1-empty|Fallback|Ratkin|Giggling|1|all|on|-|-|-
S1-empty|Fallback|Ratkin|Giggling|1|partial|on|-|-|-
S1-empty|Fallback|Ratkin|Giggling|2|all|on|-|-|-
S1-empty|Fallback|Ratkin|Giggling|2|partial|on|-|-|-
S1-empty|Fallback|Ratkin|Giggling|3|all|on|-|-|-
S1-empty|Fallback|Ratkin|Giggling|3|partial|on|-|-|-
S1-empty|Remix|Ratkin|Call|1|all|off|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|1|partial|off|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|2|all|off|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|2|partial|off|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|3|all|off|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|3|partial|off|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|1|all|on|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|1|partial|on|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|2|all|on|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|2|partial|on|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|3|all|on|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Call|3|partial|on|SR_Call|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|1|all|off|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|1|partial|off|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|2|all|off|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|2|partial|off|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|3|all|off|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|3|partial|off|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|1|all|on|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|1|partial|on|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|2|all|on|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|2|partial|on|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|3|all|on|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Eat|3|partial|on|SR_Eat|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|1|all|off|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|1|partial|off|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|2|all|off|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|2|partial|off|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|3|all|off|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|3|partial|off|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|1|all|on|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|1|partial|on|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|2|all|on|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|2|partial|on|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|3|all|on|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Sleep|3|partial|on|SR_Sleep|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|1|all|off|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|1|partial|off|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|2|all|off|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|2|partial|off|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|3|all|off|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|3|partial|off|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|1|all|on|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|1|partial|on|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|2|all|on|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|2|partial|on|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|3|all|on|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Wounded|3|partial|on|SR_Wounded|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|1|all|off|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|1|partial|off|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|2|all|off|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|2|partial|off|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|3|all|off|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|3|partial|off|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|1|all|on|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|1|partial|on|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|2|all|on|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|2|partial|on|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|3|all|on|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Select|3|partial|on|SR_Select|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|1|all|off|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|1|partial|off|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|2|all|off|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|2|partial|off|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|3|all|off|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|3|partial|off|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|1|all|on|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|1|partial|on|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|2|all|on|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|2|partial|on|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|3|all|on|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Move|3|partial|on|SR_Move|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|1|all|off|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|1|partial|off|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|2|all|off|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|2|partial|off|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|3|all|off|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|3|partial|off|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|1|all|on|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|1|partial|on|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|2|all|on|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|2|partial|on|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|3|all|on|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Social|3|partial|on|SR_Social|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|1|all|off|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|1|partial|off|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|2|all|off|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|2|partial|off|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|3|all|off|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|3|partial|off|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|1|all|on|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|1|partial|on|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|2|all|on|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|2|partial|on|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|3|all|on|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Joy|3|partial|on|SR_Joy|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|1|all|off|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|1|partial|off|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|2|all|off|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|2|partial|off|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|3|all|off|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|3|partial|off|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|1|all|on|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|1|partial|on|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|2|all|on|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|2|partial|on|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|3|all|on|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Death|3|partial|on|SR_Death|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|1|all|off|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|1|partial|off|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|2|all|off|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|2|partial|off|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|3|all|off|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|3|partial|off|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|1|all|on|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|1|partial|on|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|2|all|on|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|2|partial|on|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|3|all|on|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Draft|3|partial|on|SR_Draft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|1|all|off|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|1|partial|off|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|2|all|off|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|2|partial|off|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|3|all|off|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|3|partial|off|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|1|all|on|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|1|partial|on|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|2|all|on|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|2|partial|on|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|3|all|on|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Undraft|3|partial|on|SR_Undraft|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|1|all|off|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|1|partial|off|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|2|all|off|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|2|partial|off|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|3|all|off|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|3|partial|off|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|1|all|on|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|1|partial|on|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|2|all|on|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|2|partial|on|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|3|all|on|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Attack|3|partial|on|SR_Attack|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|1|all|off|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|1|partial|off|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|2|all|off|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|2|partial|off|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|3|all|off|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|3|partial|off|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|1|all|on|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|1|partial|on|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|2|all|on|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|2|partial|on|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|3|all|on|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Work|3|partial|on|SR_Work|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|1|all|off|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|1|partial|off|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|2|all|off|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|2|partial|off|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|3|all|off|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|3|partial|off|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|1|all|on|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|1|partial|on|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|2|all|on|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|2|partial|on|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|3|all|on|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|Equip|3|partial|on|SR_Equip|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|1|all|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|1|partial|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|2|all|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|2|partial|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|3|all|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|3|partial|off|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|1|all|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|1|partial|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|2|all|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|2|partial|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|3|all|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|MentalBreak|3|partial|on|SR_MentalBreak|BuiltInFallback|-
S1-empty|Remix|Ratkin|Crying|1|all|off|-|-|-
S1-empty|Remix|Ratkin|Crying|1|partial|off|-|-|-
S1-empty|Remix|Ratkin|Crying|2|all|off|-|-|-
S1-empty|Remix|Ratkin|Crying|2|partial|off|-|-|-
S1-empty|Remix|Ratkin|Crying|3|all|off|-|-|-
S1-empty|Remix|Ratkin|Crying|3|partial|off|-|-|-
S1-empty|Remix|Ratkin|Crying|1|all|on|-|-|-
S1-empty|Remix|Ratkin|Crying|1|partial|on|-|-|-
S1-empty|Remix|Ratkin|Crying|2|all|on|-|-|-
S1-empty|Remix|Ratkin|Crying|2|partial|on|-|-|-
S1-empty|Remix|Ratkin|Crying|3|all|on|-|-|-
S1-empty|Remix|Ratkin|Crying|3|partial|on|-|-|-
S1-empty|Remix|Ratkin|Giggling|1|all|off|-|-|-
S1-empty|Remix|Ratkin|Giggling|1|partial|off|-|-|-
S1-empty|Remix|Ratkin|Giggling|2|all|off|-|-|-
S1-empty|Remix|Ratkin|Giggling|2|partial|off|-|-|-
S1-empty|Remix|Ratkin|Giggling|3|all|off|-|-|-
S1-empty|Remix|Ratkin|Giggling|3|partial|off|-|-|-
S1-empty|Remix|Ratkin|Giggling|1|all|on|-|-|-
S1-empty|Remix|Ratkin|Giggling|1|partial|on|-|-|-
S1-empty|Remix|Ratkin|Giggling|2|all|on|-|-|-
S1-empty|Remix|Ratkin|Giggling|2|partial|on|-|-|-
S1-empty|Remix|Ratkin|Giggling|3|all|on|-|-|-
S1-empty|Remix|Ratkin|Giggling|3|partial|on|-|-|-
S2-builtin-seed|Off|Ratkin|Call|1|all|off|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|1|partial|off|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|2|all|off|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|2|partial|off|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|3|all|off|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|3|partial|off|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|1|all|on|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|1|partial|on|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|2|all|on|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|2|partial|on|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|3|all|on|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Call|3|partial|on|SR_Call|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|1|all|off|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|1|partial|off|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|2|all|off|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|2|partial|off|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|3|all|off|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|3|partial|off|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|1|all|on|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|1|partial|on|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|2|all|on|SR_Eat|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Eat|2|partial|on|SR_Eat|BuiltInFallback|-
